PERMNO,date,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,PERMCO,HEXCD,CUSIP,PRC,VOL,RET,BID,ASK,SHROUT,NUMTRD,ewretd
24432,2003-07-25,4911,39116410,GXP,GREAT PLAINS ENERGY INC,GXP,21032,1,39116410,28.2,326600.0,-0.007392,28.18,28.3,69189.0,,0.006072
37023,1998-05-21,4923,34113510,FPU,FLORIDA PUBLIC UTILITIES CO,,1820,2,34113510,-26.375,0.0,0.002375,26.125,26.625,1493.0,,-0.0016829999999999998
80200,2001-09-10,6726,45408910,IFN,INDIA FUND INC,,30256,1,45408910,8.98,9000.0,-0.004435,8.98,9.0,31098.0,,-0.007365000000000001
27254,1997-10-06,6144,85915810,STL,STERLING BANCORP,,21670,1,85915810,22.75,8100.0,0.000000,22.625,23.125,7824.0,,0.004714
17137,2002-11-22,2511,07020310,BSET,BASSETT FURNITURE INDUSTRIES INC,BSET,676,3,07020310,14.129,28304.0,-0.012649,13.95,14.27,11721.0,94.0,0.005707
81519,1998-08-07,7370.0,92552U10,VIAS,VIASOFT INC,VIAS,13590,3,92552U10,12.125,456355.0,0.015707,12.125,12.25,18563.0,320.0,0.013576
90069,2006-02-16,1099.0,60343210,MGN,MINES MANAGEMENT INC,MGN,44979,2,60343210,6.3,79200.0,0.011236,6.3,6.34,12377.0,,0.007215000000000001
89781,2005-05-09,8011.0,60855R10,MOH,MOLINA HEALTHCARE INC,MOH,44184,1,60855R10,44.77,73500.0,0.012896,44.65,44.7,27668.0,,0.006494
14736,2001-08-10,2911,88169410,TX,TEXACO INC,,21734,1,88169410,69.64,1897200.0,0.018873,69.49,69.75,550944.0,,0.000754
76863,1998-03-10,3570,28427510,ELBTF,ELBIT LTD,ELBTF,26253,3,28427510,3.8125,45745.0,0.033898,3.75,3.8125,21387.0,29.0,0.005567
77223,1997-12-19,2730,46091810,IVBK,INTERVISUAL BOOKS INC,IVBK,11234,3,46091810,2.8125,20250.0,0.000000,2.75,2.9375,4783.0,19.0,-0.004143
91620,2001-04-26,3560.0,78437540,SKFR,S K F AB,SKFR,7813,3,78437540,17.0,87840.0,0.011905,17.0,17.1,1546.0,27.0,0.007508
82731,1999-02-10,1540.0,68135420,OLSAY,OLS ASIA HOLDINGS LTD,OLSAY,14241,3,16936X20,1.75,200.0,0.166667,1.5,1.75,575.0,2.0,-0.004918
79164,2002-03-05,3570,34415910,FCSE,FOCUS ENHANCEMENTS INC,FCSE,12156,3,34415910,1.39,232383.0,0.022059,1.39,1.42,32973.0,59.0,0.002758
80412,2005-10-12,6798,00849210,ADC,AGREE REALTY CORP,ADC,30378,1,00849210,26.37,25300.0,-0.017145,26.34,26.37,7674.0,,-0.013183000000000002
11663,1999-02-22,5632,41335310,HLD,HAROLDS STORES INC,,9484,2,41335310,7.0,100.0,0.0,,,6074.0,,0.0066170000000000005
75215,2001-10-24,5932,14754D10,PWN,CASH AMERICA INTERNATIONAL INC,,8920,1,14754D10,7.91,6500.0,0.001266,7.91,7.98,24722.0,,0.00392
89268,2003-03-12,6022.0,20363J10,CCBD,COMMUNITY CENTRAL BANK CORP,CCBD,42539,3,20363J10,9.75,1250.0,0.019874,9.61,9.67,2680.0,3.0,-0.0028190000000000003
11426,2004-06-08,3661,98390910,XETA,XETA TECHNOLOGIES INC,XETA,9264,3,98390910,5.059,14900.0,-0.000198,5.01,5.06,10011.0,28.0,-0.000904
76736,1996-11-19,8730,01642T10,ALKS,ALKERMES INC,ALKS,11023,3,G0176710,14.75,118100.0,-0.008403,14.625,14.75,18448.0,74.0,0.00011999999999999999
34287,1999-06-22,3229,89151T10,TELU,TOTAL TEL USA COMMUNICATIONS INC,TELU,6099,3,22357410,17.75,32600.0,0.000000,17.625,18.0,7973.0,8.0,-0.001889
13100,2000-01-10,5311,57777810,MAY,MAY DEPARTMENT STORES CO,,21172,1,57777810,33.125,1027700.0,0.007605,33.0,33.375,330858.0,,0.015333000000000001
75764,1996-10-31,5013,21044630,CSLR,CONSULIER ENGINEERING INC,CSLR,10197,3,21044630,4.0,3020.0,0.000000,3.75,4.375,2562.0,3.0,0.004866
12211,1997-12-18,3523,53555510,LNN,LINDSAY MANUFACTURING CO,,9971,1,53555510,41.875,3000.0,-0.005935,41.75,42.25,9442.0,,-0.007945
11174,1996-02-05,4840,22821610,DICE,CROWN CASINO CORP,DICE,9023,3,03062T10,1.9375,8909.0,-0.060606,1.9375,2.0625,11726.0,7.0,0.002938
75554,2002-01-18,5060,01655740,SEMI,ALL AMERICAN SEMICONDUCTOR INC,SEMI,9411,3,01655740,3.86,9450.0,0.015789,3.78,3.9,4040.0,20.0,-0.006143
76224,2004-11-08,3672,08160H10,BHE,BENCHMARK ELECTRONICS INC,BHE,26087,1,08160H10,36.71,484800.0,-0.000545,36.7,36.71,41100.0,,-0.001109
88526,2006-03-03,3663,M2201310,CRNT,CERAGON NETWORKS LTD,CRNT,38425,3,M2201310,5.15,152664.0,0.013780,5.14,5.15,26335.0,385.0,-0.001027
31051,2002-11-08,3810,26815710,DYNT,DYNATRONICS CORP,DYNT,6593,3,26815740,0.73,2500.0,-0.026667000000000003,0.71,0.78,8869.0,4.0,-0.0033710000000000003
45911,1999-11-22,3670,02075310,AHAA,ALPHA INDUSTRIES INC,AHAA,20058,3,83088M10,66.25,219179.0,0.003788,66.25,66.3125,19529.0,215.0,0.0017120000000000002
38703,2005-06-21,6021,94974610,WFC,WELLS FARGO & CO NEW,WFC,21305,1,94974610,61.49,2490300.0,-0.002757,61.51,61.56,1687337.0,,0.001287
10449,1998-12-08,6710,05968410,BKCT,BANCORP CONNECTICUT INC,BKCT,8365,3,05968410,16.0,200.0,-0.058824,16.0,16.75,5122.0,2.0,-0.0033659999999999996
88198,2001-04-24,7372,81570410,SBYN,SEEBEYOND TECHNOLOGIES CORP,SBYN,37190,3,81570410,14.78,1057974.0,-0.014667,14.69,14.7,70769.0,706.0,0.001786
80845,1998-05-12,7370,87192610,SYSF,SYSTEMSOFT CORP,SYSF,13245,3,87192610,2.75,206143.0,0.011494,2.6875,2.75,26870.0,174.0,-0.001474
73817,2003-12-16,8911,86938010,,SUTRON CORP,,6554,3,86938010,,,B,,,4253.0,,-0.000305
79960,2000-10-27,7370,92836520,VINF,VISTA INFORMATION SOLUTIONS INC,VINF,12635,3,31620P10,2.0,293985.0,0.523810,1.96875,2.0,25559.0,174.0,0.005739
87752,2006-03-17,7372,04518A10,ASIA,ASIAINFO HOLDINGS INC,ASIA,18350,3,04518A10,4.97,546170.0,-0.015842,4.98,5.0,44705.0,1246.0,0.001734
45495,2000-10-04,1381,77938210,RDC,ROWAN COMPANIES INC,,21532,1,G7665A10,28.25,1230500.0,-0.042373,,,94295.0,,-0.001517
75089,1996-07-29,5810,87262310,TPIE,T P I ENTERPRISES INC,TPIE,4411,3,87262310,3.0,13450.0,-0.04,3.0,3.125,20662.0,15.0,-0.0037159999999999997
10138,2006-09-19,6211,74144T10,TROW,T ROWE PRICE GROUP INC,TROW,8087,3,74144T10,46.63,1712428.0,0.003659,46.66,46.67,261677.0,7348.0,-0.003654
36274,1997-09-16,6711,33629410,FSCO,FIRST SECURITY CORP DE,FSCO,1846,3,33629410,30.4375,195969.0,0.045064,30.25,30.625,115863.0,260.0,0.007228
31325,1999-11-16,2621,25756110,DTC,DOMTAR INC,,20593,1,25756110,11.6875,6700.0,-0.005319,11.375,12.0,184215.0,,0.009967
82485,1997-12-09,3670,28415510,ELNT,ELANTEC SEMICONDUCTOR INC,ELNT,14040,3,28415510,7.125,152672.0,0.075472,7.0,7.125,9019.0,88.0,-0.0065980000000000006
75252,1996-11-04,6726,10575910,BZF,BRAZIL FUND INC,,20329,1,10575910,21.625,27700.0,0.011696,21.5,21.875,16226.0,,-0.0029010000000000004
76017,1997-01-20,4810,78394210,STEL,S A TELECOMMUNICATIONS INC,STEL,10356,3,78394210,1.5,19900.0,0.000000,1.5,1.5625,16858.0,10.0,0.004055
11326,1996-03-05,7372,56170430,MTCI,MANAGEMENT TECHNOLOGIES INC,MTCI,9175,3,56170430,1.1875,391927.0,-0.19148900000000002,1.21875,1.28125,20388.0,103.0,0.002146
68582,2000-12-26,6211,61741010,MOR,MORGAN KEEGAN INC,,5960,1,61741010,26.4375,144000.0,0.004751,,,28563.0,,-0.005792
62068,1999-12-17,6723,83614410,SOR,SOURCE CAPITAL INC,,21636,1,83614410,48.25,6500.0,0.0,48.25,48.875,7540.0,,0.002896
85742,1999-04-01,1730,M7513510,NOGAF,NOGA ELECTRO MECHANICAL INDS,NOGAF,15929,3,M7513510,0.8125,24700.0,0.181818,0.75,0.84375,3400.0,19.0,0.001725
45583,1999-04-13,2337,3466310,AGL,ANGELICA CORP,,20199,1,03466310,13.6875,10700.0,0.004587,13.4375,13.8125,8749.0,,0.008961
75819,2001-09-10,6798,92276F10,VTR,VENTAS INC,,10302,1,92276F10,11.34,307000.0,0.005319,11.27,11.34,68833.0,,-0.007365000000000001
81508,1996-03-27,2040.0,76953610,RVFD,RIVIANA FOODS INC DEL,RVFD,13606,3,76953610,14.0,25950.0,0.015495,13.875,14.375,15883.0,18.0,0.0015220000000000001
77008,1997-02-12,1310,87193720,SRRIF,SYNERGY RENEWABLE RESOURCES INC,SRRIF,3243,3,87193720,1.0,1000.0,-0.428571,1.0,1.75,1629.0,1.0,0.006792
11246,2005-10-05,6159,13022210,CFNB,CALIFORNIA FIRST NATIONAL BANCOR,CFNB,9096,3,13022210,13.3,3650.0,0.085714,12.6,13.3,11113.0,8.0,-0.01644
75811,2001-02-22,6712,06537910,MBK,BANK TOKYO MITSUBISHI LTD,,22107,1,60682210,9.75,379800.0,0.037233999999999996,,,57075.0,,-0.010745000000000001
69403,1996-09-11,1311,35690310,FRP,FREEPORT MCMORAN RESOURCE PTNR,,20766,1,71921710,20.5,68500.0,0.000000,20.5,20.625,103466.0,,0.001972
69526,1996-05-17,7373,55262020,NOW,M A I SYSTEMS CORP,,21127,2,55262020,10.0,22500.0,-0.024390,9.875,10.0,6728.0,,0.006684999999999999
77240,2003-09-09,3560,M2033010,ROBO,ROBO GROUP TEK LTD,ROBO,11138,3,M2033010,-1.02,0.0,-0.064220,1.0,1.04,11237.0,0.0,-0.002093
77202,2000-03-24,5090,03814F20,,APPLIANCE RECYCLING CTRS AMR INC,,11186,3,47089W10,,,B,,,1237.0,,0.0011220000000000002
88224,2003-09-09,6726,46428771,IYZ,ISHARES TRUST,IYZ,37493,5,46428771,19.9,82800.0,-0.013875,19.85,19.9,6950.0,,-0.002093
78145,1997-10-02,8090,29037510,ELTX,ELTRAX SYSTEMS INC,ELTX,11832,3,92531720,6.25,7600.0,-0.019608,6.125,6.25,9475.0,6.0,0.004582999999999999
82620,1998-01-28,3660,78506510,SYNX,S Y N C RESEARCH INC,SYNX,14117,3,29382Y10,3.125,222180.0,-0.107143,3.09375,3.125,17368.0,109.0,0.007495999999999999
85796,2001-09-17,2522.0,85815520,SCS,STEELCASE INC,,34665,1,85815520,12.89,85100.0,-0.038060,12.85,12.9,32534.0,,-0.042381
64785,1997-09-26,3560,74637510,,PUROFLOW INC,,5130,1,04010E10,,,B,,,4579.0,,0.0052450000000000005
79225,1997-09-02,6726,67060D10,NTC,NUVEEN CT PREMIUM INCOME MUNI FD,,29854,1,67060D10,14.9375,10500.0,0.004202,14.5,15.5,5153.0,,0.010152
78957,2000-12-22,6794,09353810,BLM,BLIMPIE INTERNATIONAL INC,,12029,2,09353810,1.25,16200.0,-0.047619,,,9306.0,,0.026260000000000002
53656,2005-12-19,3670,59517610,MFCO,MICROWAVE FILTER CO INC,MFCO,7103,3,59517610,1.57,5600.0,0.0,1.52,1.59,2909.0,15.0,-0.007373
75342,2006-03-06,1531,59001A10,MTH,MERITAGE HOMES CORP,MTH,20642,1,59001A10,56.01,619300.0,-0.017368,55.93,55.94,26800.0,,-0.005855
76477,1997-09-15,3679,01880410,ATK,ALLIANT TECHSYSTEMS INC,,26112,1,68557N10,66.25,36200.0,-0.013035,65.9375,66.5,12995.0,,0.001281
80444,1999-06-18,3940.0,28148T10,EDIN,EDUCATIONAL INSIGHTS INC,EDIN,13004,3,28148T10,-2.0625,0.0,0.000000,2.0,2.125,7040.0,0.0,0.00499
71909,2000-06-27,6361,31632610,FNF,FIDELITY NATIONAL FINANCIAL INC,,20701,1,31632610,18.75,192200.0,-0.006623,18.5,18.875,67011.0,,-0.002669
88299,2006-11-28,6726,46428781,IYK,ISHARES TRUST,IYK,37493,4,46428781,58.72,17500.0,0.003761,58.65,58.73,5900.0,,0.002724
60628,1999-09-28,4513,31304N10,FDX,F D X CORP,,1685,1,31428X10,36.375,1953299.0,0.024648,35.5625,36.75,298257.0,,-0.006181
89345,2003-06-24,4832,89053730,TPZ,TOPAZ GROUP INC,TPZ,42931,2,89053730,1.2,1600.0,0.142857,1.15,1.25,5046.0,,0.0014199999999999998
47723,2001-12-18,1310,40609230,,HALLADOR PETROLEUM LTD,,2545,3,40609P10,,,B,,,5079.0,,0.007095000000000001
11409,1996-10-15,3620,45291310,MPAC,IMPACT SYSTEMS INC,MPAC,9249,3,45291310,2.125,4000.0,0.000000,2.0,2.125,10381.0,4.0,-0.00267
86983,2002-08-14,4822,27784T20,EASY,EASYLINK SERVICES CORP,EASY,16592,3,27784T30,0.74,47030.0,-0.013333,0.73,0.77,15718.0,55.0,0.016207
87165,2004-01-27,2731,43785210,HOMS,HOMESTORE INC,HOMS,16701,3,62458M20,4.87,856190.0,-0.022088,4.87,4.88,122702.0,1049.0,-0.0023940000000000003
10225,2004-09-02,3432,34963110,FO,FORTUNE BRANDS INC,FO,20067,1,07373010,74.41,272900.0,0.013346,74.4,74.4,144036.0,,0.008556
48144,2003-04-23,3560,50124210,KLIC,KULICKE & SOFFA INDS INC,KLIC,2552,3,50124210,5.63,3222180.0,-0.091935,5.61,5.63,49733.0,4278.0,0.00915
81736,2004-07-21,3842,76115210,RMD,RESMED INC,RMD,13753,1,76115210,48.79,98400.0,-0.002250,48.8,48.81,33608.0,,-0.015714
89999,2004-06-21,6726.0,92290859,VBK,VANGUARD INDEX FUNDS,VBK,41593,4,92290859,48.06,257900.0,-0.004557,47.98,48.03,500.0,,-0.001545
84240,1997-10-14,7310,67439110,OBIE,OBIE MEDIA CORP,OBIE,15168,3,67439110,7.0,500.0,-0.089431,7.0,7.375,3505.0,3.0,-0.001387
11389,2003-05-05,6020,31943910,FCTR,FIRST CHARTER CORP,FCTR,9232,3,31943910,17.45,48596.0,0.000000,17.42,17.45,29991.0,218.0,0.008763
85709,2003-08-20,5120,69511310,PHLI,PACIFICHEALTH LABORATORIES INC,PHLIC,15900,3,69511310,,,,,,,,0.002386
83129,1997-04-09,3690,23256510,CYLK,CYLINK CORP,CYLK,14378,3,23256510,9.875,83753.0,0.039474,9.75,10.125,25815.0,58.0,0.002199
83910,2000-06-14,3670,89291810,TACT,TRANSACT TECHNOLOGIES INC,TACT,14923,3,89291810,10.25,1500.0,-0.012048,10.1875,10.25,5579.0,7.0,0.000553
82585,2004-01-29,7372,45766J10,INSG,INSIGNIA SOLUTIONS PLC,INSG,14125,3,45766J10,2.66,590303.0,-0.025641,2.66,2.69,22405.0,677.0,-0.008374
49905,2004-10-27,2339,53932010,LIZ,LIZ CLAIBORNE INC,LIZ,2678,1,48586510,40.45,814100.0,0.018892,40.49,40.5,107720.0,,0.009868
52337,2006-09-29,8062,88033G10,THC,TENET HEALTHCARE CORP,THC,21258,1,88033G40,8.14,2843900.0,0.012438,8.14,8.15,471314.0,,-0.001974
80491,2003-01-17,5070.0,29083910,EMLTF,EMCO LTD,EMLTF,28057,3,29083910,8.63,1700.0,-0.000116,8.51,8.62,15675.0,5.0,-0.009387999999999999
82512,2003-04-16,6020,67133710,OAKF,OAK HILL FINANCIAL INC,OAKF,14042,3,67133710,24.0,15050.0,-0.003736,23.99,24.05,5452.0,32.0,-0.0010279999999999998
88643,2006-04-10,5411,70322A10,PTMK,PATHMARK STORES INC,PTMK,39173,3,70322A10,11.09,454226.0,-0.002698,11.1,11.11,51998.0,2152.0,-0.002352
87584,2006-01-09,2830,03491810,ANPI,ANGIOTECH PHARMACEUTICALS INC,ANPI,18007,3,03491810,13.81,417954.0,0.024481,13.81,13.84,84292.0,2743.0,0.0070090000000000005
79254,1998-08-18,6710,17317210,CICS,CITIZENS BANKSHARES INC,CICS,12170,3,83080P10,32.0625,5800.0,0.059917,30.875,32.5,17739.0,17.0,0.007178
41179,1998-05-15,2899,62985310,NLC,NALCO CHEMICAL CO,,21248,1,62985310,38.6875,192100.0,-0.004823,38.5,39.0,66147.0,,-0.003006
87607,2001-04-26,4810,G3529L10,FTHL,FLAG TELECOM HOLDINGS LTD,FTHL,17971,3,G3529L10,6.31,822530.0,0.022690,6.3,6.32,134093.0,434.0,0.007508
80804,2000-02-07,5040,90329W30,CHDX,U S CHINA INDUSTRIAL EXCH INC,CHDX,13272,3,16946710,18.75,10700.0,-0.013158,19.0,19.375,597.0,17.0,0.009064000000000001
58975,2001-08-29,1389,67523210,OII,OCEANEERING INTERNATIONAL INC,,3326,1,67523210,19.7,219500.0,-0.011044,19.54,19.8,23387.0,,-0.002919
77639,2003-03-31,6726,92093010,VIC,VAN KAMPEN TRUST INVESTMNT GR CA,VIC,29518,1,92093010,16.04,900.0,0.003127,16.0,16.04,4666.0,,-0.00404
52090,2000-07-20,2096,57978020,MKC,MCCORMICK & CO INC,,2801,1,57978020,30.8125,75200.0,-0.033333,30.75,31.0,60080.0,,0.004779
26834,1999-04-08,8050,50115710,KUAL,KUALA HEALTHCARE INC,KUAL,5901,3,50115710,1.78125,1981.0,0.017857,1.78125,1.875,3410.0,2.0,0.00534
39466,1997-12-17,3873,87468710,TAL,TALLEY INDUSTRIES INC,,21710,1,87468710,11.6875,3100.0,0.0,11.625,11.875,14114.0,,0.003851
86351,1996-08-21,6025,13933910,CCBT,CAPE COD BK & TR CO HYANNIS,CCBT,7778,3,12500Q10,20.5,500.0,0.000000,20.5,21.0,4531.0,1.0,0.000708
77235,2002-02-20,3825,97652410,WTT,WIRELESS TELECOM GROUP INC,WTT,11157,2,97652410,3.26,34700.0,-0.023952,3.25,3.35,17340.0,,0.004971
75578,2005-06-22,6720,58805610,MERCS,MERCER INTERNATIONAL INC,MERCS,9868,3,58805610,7.15,95551.0,-0.019204,7.14,7.16,33053.0,370.0,0.001429
88531,2000-09-14,7373,45810X10,IBSS,INTEGRATED BUS SYSTEMS & SVCS IN,IBSS,38430,3,45810X10,7.75,14200.0,-0.031250,7.75,7.875,14243.0,21.0,0.004782
76972,1996-06-12,3660,74339110,PJTV,PROJECTAVISION INC,PJTV,10693,3,92659F10,3.625,175780.0,0.000000,3.5,3.625,12389.0,78.0,0.0015480000000000001
77973,2001-02-12,6330,90460710,UNAM,UNICO AMERICAN CORP,UNAM,4678,3,90460710,6.1875,1900.0,-0.05714299999999999,6.1875,6.625,5693.0,12.0,0.0048460000000000005
76714,1996-02-21,8090,75914810,RHBC,REHABCARE GROUP INC,RHBC,10997,1,75914810,18.375,32485.0,0.0,18.125,18.5,4484.0,28.0,0.007819
68276,2006-05-25,5093,74373F10,,PROVECTUS PHARMACEUTICALS INC,,4217,2,74373P10,,,B,,,14652.0,,0.012579
82743,1998-07-31,5984.0,85512C10,SGU,STAR GAS PARTNERS LP,,14237,1,85512C10,21.3125,4900.0,0.000000,21.0,21.625,3832.0,,-0.010296
82467,2000-12-11,3820,00089C10,ADEX,A D E CORP MASS,ADEX,14062,3,00089C10,18.5625,155076.0,-0.035714,18.5625,18.875,13507.0,141.0,0.012066
86021,1999-12-21,3663,50242410,LLL,L 3 COMMUNICATIONS HLDGS INC,,34746,1,50241310,38.75,125800.0,0.006494,38.375,39.0,32706.0,,0.005575
76221,2002-08-27,1021,76720410,RTP,RIO TINTO PLC,RTP,26084,1,76720410,74.5,28900.0,0.045614,73.6,74.51,14281.0,,-0.010767
83382,2003-10-27,7370,45666210,,INFONAUTICS INC,,14568,3,89869720,,,B,,,12649.0,,0.008859
82474,1999-08-25,8361,00204C10,SRS,A R V ASSISTED LIVING INC,,14061,2,00204C10,3.625,2700.0,0.035714,,,15873.0,,0.0027949999999999997
77688,1998-10-20,2261,20681410,COE,CONE MILLS CORP NC,,36363,1,20681410,4.6875,49200.0,-0.117647,4.3125,4.875,26160.0,,0.016523
88827,2001-11-08,6726,97653L20,WMH,WIRELESS HOLDERS TRUST,,41012,4,97653L20,59.92,21800.0,0.009264,60.05,60.35,1300.0,,0.0029879999999999998
75401,2000-01-05,6726,48842C10,KTF,KEMPER MUNICIPAL INCOME TRUST,,21982,1,23336810,10.1875,89000.0,0.01875,10.0,10.375,30726.0,,0.007821
85789,1999-08-27,6022.0,05969210,BXS,BANCORPSOUTH INC,,7784,1,12740C10,15.9375,28400.0,-0.022989,15.5625,16.125,55958.0,,-0.001157
60871,2000-06-09,3612,03265410,ADI,ANALOG DEVICES INC,,282,3,03265410,94.71875,2410000.0,0.000660,91.75,97.8125,353818.0,,0.010069
81734,1997-03-31,1040,69790010,PAASF,PAN AMERICAN SILVER CORP,PAASF,13771,3,69790010,6.625,177380.0,-0.086207,6.625,6.875,23709.0,98.0,-0.012759999999999999
79181,1998-04-28,5210,63637610,NHCI,NATIONAL HOME CENTERS INC,NHCI,12149,3,63637610,-2.125,0.0,-0.150000,2.0,2.25,7142.0,0.0,0.007348
76243,1996-12-03,6726,41013U10,DIV,HANCOCK JOHN PATRIOT SEL DIV TR,,26092,1,41013U10,14.375,12500.0,0.000000,14.25,14.625,9885.0,,0.0033829999999999997
75413,1999-08-09,6726,41013Q10,PDF,HANCOCK JOHN PATRIOT PR DIV FD I,,21992,1,41013Q10,8.0625,24100.0,0.000000,,,14980.0,,-0.003693
49438,2000-09-20,3490,8403740,BGRH,BERGER HOLDINGS INC,BGRH,5897,3,8403740,1.96875,30400.0,-0.015625,1.9375,2.0,5313.0,18.0,-0.005825
80698,1998-08-27,2844,88362410,TLZ,THERMOLASE CORP,,30436,2,88362410,6.3125,52400.0,-0.019417,,,38144.0,,-0.03744
86873,2003-08-07,6798,75621K30,RA,RECKSON ASSOCIATES REALTY CORP,RAB,30890,1,75621K30,20.83,18600.0,-0.011391,20.83,20.95,9915.0,,-0.000407
79446,1996-01-15,6726,21991410,COY,CORPORATE HIGH YIELD FD INC,,29915,1,09255L10,13.75,92500.0,0.018519,13.625,13.75,18950.0,,-0.004784
89857,2006-05-24,1311,59277010,MXC,MEXCO ENERGY CORP,MXC,27321,2,59277010,7.3,3200.0,-0.039474,7.28,7.35,1733.0,,-0.004145
77591,1998-06-03,6726,92093110,VTN,VAN KAMPEN AM CAP TR INV GR NY M,,29498,1,46131T10,16.9375,4900.0,-0.003676,16.75,17.375,6201.0,,-0.0021809999999999998
90607,2006-03-21,6726.0,09250W10,BME,BLACKROCK HEALTH SCIENCES TRUST,BME,46417,1,09250W10,26.62,19200.0,-0.017712,26.62,26.72,7500.0,,-0.0070019999999999995
81176,1997-04-17,5940,78718910,SAGC,SAINT ANDREWS GOLF CORP,SAGC,13495,3,01643P10,3.625,8300.0,0.000000,3.125,3.625,3000.0,6.0,0.00035099999999999997
86324,2003-09-08,7371.0,29384810,ENTU,ENTRUST INC,ENTU,16266,3,29384810,4.33,260781.0,0.040865,4.33,4.34,63327.0,811.0,0.010898
78881,1997-12-26,3840,23251P10,CYBX,CYBERONICS INC,CYBX,11952,3,23251P10,14.5,28000.0,0.022026,14.25,14.5,13322.0,26.0,0.001829
88493,2002-10-01,2836,90110710,TTG,TUTOGEN MEDICAL INC,TTG,38396,2,90110710,2.85,4200.0,0.003521,2.75,2.85,15158.0,,0.008315000000000001
78975,2004-01-05,7370,46120210,INTU,INTUIT INC,INTU,12011,3,46120210,52.2,2446143.0,-0.001530,52.26,52.26,198494.0,9065.0,0.012936000000000001
71686,2000-09-29,6020,84473010,SOTR,SOUTHTRUST CORP,SOTR,3987,3,84473010,31.4375,887073.0,-0.00396,31.4375,31.5,168245.0,1096.0,0.000786
80837,1999-12-20,6020,70336F10,PNBK,PATRIOT NATIONAL BANCORP INC,PNBK,13294,3,70336F20,12.375,1000.0,0.010204,12.25,12.375,1242.0,1.0,-0.001274
82207,2002-12-23,3679,89618740,TRKN,TRIKON TECHNOLOGIES INC,TRKN,13956,3,89618740,4.07,36835.0,-0.014528,4.06,4.07,14024.0,160.0,0.001974
79686,1999-06-30,3020,24353710,DECK,DECKERS OUTDOOR CORP,DECK,12484,1,24353710,3.59375,1360.0,0.197917,3.25,3.5,8555.0,6.0,0.013642
31799,2001-02-20,2834,28413120,ELN,ELAN PLC,,5272,1,28413120,55.61,1510400.0,0.020367,,,273335.0,,-0.012303
83485,1999-03-26,3690.0,09751910,BOLD,BOLDER TECHNOLOGIES CORP,BOLD,14577,3,09751910,9.0,60600.0,-0.052632,8.75,9.0,9687.0,48.0,0.002874
82647,1996-10-22,2834,71694110,PNU,PHARMACIA & UPJOHN INC,,31203,1,71694110,36.875,2063300.0,0.013746,36.625,37.0,508353.0,,-0.006996
84569,2000-04-05,3850,95101810,WJCO,WESLEY JESSEN VISIONCARE INC,WJCO,15337,3,95101810,35.0,554380.0,-0.010601,34.9375,35.0,17642.0,189.0,0.008262
88855,2001-03-28,8071,84749R10,SP,SPECIALTY LABORATORIES INC,,41083,1,84749R10,25.8,79400.0,0.015748,,,20200.0,,-0.017877
80680,1999-07-27,1311,25746Q10,DOM,DOMINION RESOURCES BL WARRIOR TR,,30420,1,25746Q10,15.125,26000.0,0.008333,15.0,15.3125,7850.0,,0.0036
77011,1996-10-04,3660,98976E10,ZOOM,ZOOM TELEPHONICS INC,ZOOM,10759,3,98976E40,9.875,81005.0,0.0,9.75,10.0,7443.0,102.0,0.004622
43449,2003-12-15,5812,58013510,MCD,MCDONALDS CORP,MCD,21177,1,58013510,25.42,4367900.0,-0.013964,25.41,25.43,1269164.0,,-0.008948999999999999
75836,1996-03-07,6720,01903710,ALII,ALLIED CAPITAL CORP II,ALII,10346,3,01903710,18.0,5257.0,0.006993000000000001,17.5,18.25,7104.0,13.0,0.001186
84329,2005-09-30,7372,45817610,SYNC,INTELLISYNC CORP,SYNC,15205,3,45817610,4.44,825889.0,-0.011136,4.42,4.44,66639.0,1587.0,0.004954999999999999
79328,2002-05-09,5199,24950910,DFS,DEPARTMENT 56 INC,DFS,29875,1,52626210,18.5,100300.0,-0.027340,18.45,18.5,12938.0,,-0.008012
82521,2006-10-16,3674,75045910,RSYS,RADISYS CORP,RSYS,14070,3,75045910,21.55,102446.0,0.020843,21.55,21.55,21699.0,773.0,0.007509999999999999
86579,2003-05-22,7370,57061910,MKTW,MARKETWATCH COM INC,MKTW,16378,3,57061910,7.44,16203.0,-0.005348,7.42,7.45,17250.0,74.0,0.008584
90645,2006-03-29,1041.0,09066X10,BMD,BIRCH MOUNTAIN RESOURCES LTD,BMD,46540,2,09066X10,7.07,1255900.0,0.055224,7.06,7.07,80421.0,,0.01095
44329,2002-11-26,3841,87936910,TFX,TELEFLEX INC,TFX,21723,1,87936910,42.72,116900.0,-0.031731999999999996,42.63,42.91,39268.0,,-0.005681
69593,1996-06-25,6711,65248770,NWS,NEWS CORP LTD,,21287,1,65248770,23.5,961400.0,0.010753,23.25,23.5,81541.0,,-0.0047469999999999995
83954,1998-02-24,6030,71103A10,PFFC,PEOPLES FINANCIAL CORP,PFFC,14955,3,71103A10,16.5,150.0,0.000000,16.5,16.75,1417.0,1.0,-0.0018219999999999998
76272,2002-05-15,1311,92746010,VPI,VINTAGE PETROLEUM INC,VPI,38042,1,92746010,12.48,444600.0,0.014634,12.29,12.6,63081.0,,0.000826
